provider,source,voice,utterance,utterance_slug,take,conversation_id,channel,recorded_utc,track,transcript,path,sample_rate,source_rate,raw_dur_s,speech_dur_s,clip_dur_s,trimmed_lead_s,trimmed_tail_s,in_lufs,out_lufs,gain_db,out_peak_dbfs,loudness_method,peak_limited,source_file,utterance_source
Hume,file,textgenF2,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_textgenF2_hey-how-are-you_take1.wav,16000,48000,3.154,0.98,1.98,0.69,1.484,-20.85,-23.0,-2.15,-9.52,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt0_0.wav,config
Hume,file,textgenF2,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_textgenF2_hey-how-are-you_take2.wav,16000,48000,3.359,1.04,2.04,1.11,1.209,-19.03,-23.0,-3.97,-9.73,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt0_1.wav,config
Hume,file,textgenF2,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_textgenF2_hey-how-are-you_take3.wav,16000,48000,2.664,1.08,2.08,0.73,0.854,-21.48,-23.0,-1.52,-9.39,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt0_2.wav,config
Hume,file,textgenF2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_textgenF2_just-reading-the-instructions-i_take1.wav,16000,48000,5.092,3.58,4.58,0.67,0.842,-21.87,-23.0,-1.13,-6.44,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt2_0.wav,config
Hume,file,textgenF2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_textgenF2_just-reading-the-instructions-i_take2.wav,16000,48000,5.466,3.26,4.26,0.79,1.416,-22.29,-23.0,-0.71,-7.44,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt2_1.wav,config
Hume,file,textgenF2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_textgenF2_just-reading-the-instructions-i_take3.wav,16000,48000,5.321,3.38,4.38,0.89,1.051,-22.02,-23.0,-0.98,-6.51,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenF2_utt2_2.wav,config
Hume,file,textgenM1,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_textgenM1_hey-can-you-hear-me_take1.wav,16000,48000,3.464,1.0,2.0,0.65,1.814,-20.87,-23.0,-2.13,-6.87,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt1_0.wav,config
Hume,file,textgenM1,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_textgenM1_hey-can-you-hear-me_take2.wav,16000,48000,3.311,2.02,3.02,0.73,0.561,-25.32,-23.0,2.32,-6.34,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt1_1.wav,config
Hume,file,textgenM1,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_textgenM1_hey-can-you-hear-me_take3.wav,16000,48000,3.779,1.04,2.04,0.75,1.989,-19.83,-23.0,-3.17,-5.99,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt1_2.wav,config
Hume,file,textgenM1,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_textgenM1_hey-how-are-you_take1.wav,16000,48000,2.962,1.08,2.08,0.85,1.032,-20.45,-23.0,-2.55,-5.19,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt0_0.wav,config
Hume,file,textgenM1,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_textgenM1_hey-how-are-you_take2.wav,16000,48000,2.865,1.24,2.24,0.67,0.955,-20.11,-23.0,-2.89,-6.68,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt0_1.wav,config
Hume,file,textgenM1,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_textgenM1_hey-how-are-you_take3.wav,16000,48000,3.726,1.28,2.28,0.61,1.836,-22.35,-23.0,-0.65,-4.74,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt0_2.wav,config
Hume,file,textgenM1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_textgenM1_just-reading-the-instructions-i_take1.wav,16000,48000,6.178,3.08,4.08,1.05,2.048,-21.23,-23.0,-1.77,-6.51,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt2_0.wav,config
Hume,file,textgenM1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_textgenM1_just-reading-the-instructions-i_take2.wav,16000,48000,5.38,3.14,4.14,0.73,1.51,-22.38,-23.0,-0.62,-4.61,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt2_1.wav,config
Hume,file,textgenM1,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_textgenM1_just-reading-the-instructions-i_take3.wav,16000,48000,5.926,3.28,4.28,1.03,1.616,-23.02,-23.0,0.02,-4.72,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM1_utt2_2.wav,config
Hume,file,textgenM2,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/Hume_textgenM2_hey-can-you-hear-me_take1.wav,16000,48000,3.489,1.2,2.2,0.93,1.359,-19.67,-23.0,-3.33,-7.63,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt1_0.wav,config
Hume,file,textgenM2,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/Hume_textgenM2_hey-can-you-hear-me_take2.wav,16000,48000,3.4,1.22,2.22,0.87,1.31,-20.8,-23.0,-2.2,-5.84,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt1_1.wav,config
Hume,file,textgenM2,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/Hume_textgenM2_hey-can-you-hear-me_take3.wav,16000,48000,3.566,2.1,3.1,1.33,0.136,-18.44,-23.0,-4.56,-6.52,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt1_2.wav,config
Hume,file,textgenM2,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/Hume_textgenM2_hey-how-are-you_take1.wav,16000,48000,3.79,1.14,2.14,1.27,1.38,-20.28,-23.0,-2.72,-8.87,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt0_0.wav,config
Hume,file,textgenM2,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/Hume_textgenM2_hey-how-are-you_take2.wav,16000,48000,3.067,0.94,1.94,0.81,1.317,-19.82,-23.0,-3.18,-7.69,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt0_1.wav,config
Hume,file,textgenM2,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/Hume_textgenM2_hey-how-are-you_take3.wav,16000,48000,3.284,1.04,2.04,0.79,1.454,-17.22,-23.0,-5.78,-9.15,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt0_2.wav,config
Hume,file,textgenM2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/Hume_textgenM2_just-reading-the-instructions-i_take1.wav,16000,48000,5.499,3.16,4.16,0.67,1.669,-22.63,-23.0,-0.37,-5.21,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt2_0.wav,config
Hume,file,textgenM2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/Hume_textgenM2_just-reading-the-instructions-i_take2.wav,16000,48000,5.803,3.58,4.58,0.91,1.313,-19.84,-23.0,-3.16,-7.94,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt2_1.wav,config
Hume,file,textgenM2,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/Hume_textgenM2_just-reading-the-instructions-i_take3.wav,16000,48000,4.759,3.3,4.3,1.01,0.449,-21.95,-23.0,-1.05,-4.98,lufs,False,export/voice_stimuli/_src/hume_stimuli/textgenM2_utt2_2.wav,config
OpenAI,file,ballad,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/OpenAI_ballad_hey-can-you-hear-me_take1.wav,16000,24000,5.04,1.8,2.8,2.59,0.65,-25.82,-23.0,2.82,-8.03,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt1_0.wav,config
OpenAI,file,ballad,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/OpenAI_ballad_hey-can-you-hear-me_take2.wav,16000,24000,5.44,2.02,3.02,2.93,0.49,-26.89,-23.0,3.89,-7.91,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt1_1.wav,config
OpenAI,file,ballad,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/OpenAI_ballad_hey-can-you-hear-me_take3.wav,16000,24000,9.0,1.8,2.8,6.39,0.81,-27.5,-23.0,4.5,-7.14,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt1_2.wav,config
OpenAI,file,ballad,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/OpenAI_ballad_hey-how-are-you_take1.wav,16000,24000,8.18,2.5,3.5,5.39,0.29,-25.21,-23.0,2.21,-7.05,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt0_0.wav,config
OpenAI,file,ballad,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/OpenAI_ballad_hey-how-are-you_take2.wav,16000,24000,9.14,1.34,2.34,7.17,0.63,-23.8,-23.0,0.8,-6.69,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt0_1.wav,config
OpenAI,file,ballad,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/OpenAI_ballad_hey-how-are-you_take3.wav,16000,24000,5.14,2.81,3.81,2.33,0.0,-26.15,-23.0,3.15,-6.64,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt0_2.wav,config
OpenAI,file,ballad,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/OpenAI_ballad_just-reading-the-instructions-i_take1.wav,16000,24000,8.18,5.54,6.54,2.31,0.33,-29.92,-23.0,6.92,-4.69,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt2_0.wav,config
OpenAI,file,ballad,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/OpenAI_ballad_just-reading-the-instructions-i_take2.wav,16000,24000,7.62,4.56,5.56,2.73,0.33,-30.33,-23.0,7.33,-3.89,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt2_1.wav,config
OpenAI,file,ballad,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/OpenAI_ballad_just-reading-the-instructions-i_take3.wav,16000,24000,7.4,5.03,6.03,2.37,0.0,-30.46,-23.0,7.46,-3.34,lufs,False,export/voice_stimuli/_src/OAI_recordings/ballad_utt2_2.wav,config
OpenAI,file,cedar,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/OpenAI_cedar_hey-can-you-hear-me_take1.wav,16000,24000,5.8,1.8,2.8,3.11,0.89,-22.62,-23.0,-0.38,-6.99,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt1_0.wav,config
OpenAI,file,cedar,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/OpenAI_cedar_hey-can-you-hear-me_take2.wav,16000,24000,5.28,2.11,3.11,3.17,0.0,-22.66,-23.0,-0.34,-3.74,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt1_1.wav,config
OpenAI,file,cedar,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/OpenAI_cedar_hey-can-you-hear-me_take3.wav,16000,24000,6.0,1.76,2.76,3.53,0.71,-21.24,-23.0,-1.76,-5.34,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt1_2.wav,config
OpenAI,file,cedar,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/OpenAI_cedar_hey-how-are-you_take1.wav,16000,24000,5.64,2.35,3.35,3.29,0.0,-22.32,-23.0,-0.68,-3.32,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt0_0.wav,config
OpenAI,file,cedar,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/OpenAI_cedar_hey-how-are-you_take2.wav,16000,24000,5.2,2.47,3.47,2.73,0.0,-20.16,-23.0,-2.84,-4.06,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt0_1.wav,config
OpenAI,file,cedar,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/OpenAI_cedar_hey-how-are-you_take3.wav,16000,24000,5.6,2.41,3.41,3.19,0.0,-22.45,-23.0,-0.55,-4.49,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt0_2.wav,config
OpenAI,file,cedar,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/OpenAI_cedar_just-reading-the-instructions-i_take1.wav,16000,24000,7.48,3.52,4.52,3.37,0.59,-24.03,-23.0,1.03,-1.48,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt2_0.wav,config
OpenAI,file,cedar,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/OpenAI_cedar_just-reading-the-instructions-i_take2.wav,16000,24000,7.1,3.3,4.3,2.85,0.95,-24.29,-23.0,1.29,-4.25,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt2_1.wav,config
OpenAI,file,cedar,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/OpenAI_cedar_just-reading-the-instructions-i_take3.wav,16000,24000,7.76,5.0,6.0,2.73,0.03,-23.12,-23.0,0.12,-3.13,lufs,False,export/voice_stimuli/_src/OAI_recordings/cedar_utt2_2.wav,config
OpenAI,file,coral,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/OpenAI_coral_hey-can-you-hear-me_take1.wav,16000,24000,4.72,1.92,2.92,2.31,0.49,-25.58,-23.0,2.58,-9.29,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt1_0.wav,config
OpenAI,file,coral,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/OpenAI_coral_hey-can-you-hear-me_take2.wav,16000,24000,4.56,1.28,2.28,2.69,0.59,-24.54,-23.0,1.54,-8.6,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt1_1.wav,config
OpenAI,file,coral,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/OpenAI_coral_hey-can-you-hear-me_take3.wav,16000,24000,5.06,1.44,2.44,2.95,0.67,-24.07,-23.0,1.07,-11.52,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt1_2.wav,config
OpenAI,file,coral,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/OpenAI_coral_hey-how-are-you_take1.wav,16000,24000,5.28,1.4,2.4,3.33,0.55,-21.73,-23.0,-1.27,-5.95,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt0_0.wav,config
OpenAI,file,coral,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/OpenAI_coral_hey-how-are-you_take2.wav,16000,24000,4.92,1.64,2.64,2.73,0.55,-23.26,-23.0,0.26,-5.92,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt0_1.wav,config
OpenAI,file,coral,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/OpenAI_coral_hey-how-are-you_take3.wav,16000,24000,4.64,1.58,2.58,2.61,0.45,-22.64,-23.0,-0.36,-7.79,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt0_2.wav,config
OpenAI,file,coral,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/OpenAI_coral_just-reading-the-instructions-i_take1.wav,16000,24000,10.04,4.5,5.5,5.01,0.53,-28.18,-23.0,5.18,-7.06,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt2_0.wav,config
OpenAI,file,coral,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/OpenAI_coral_just-reading-the-instructions-i_take2.wav,16000,24000,8.04,3.98,4.98,3.79,0.27,-29.78,-23.0,6.78,-7.17,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt2_1.wav,config
OpenAI,file,coral,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/OpenAI_coral_just-reading-the-instructions-i_take3.wav,16000,24000,9.24,4.2,5.2,4.91,0.13,-28.43,-23.0,5.43,-7.71,lufs,False,export/voice_stimuli/_src/OAI_recordings/coral_utt2_2.wav,config
OpenAI,file,marin,"Hey, can you hear me?",hey-can-you-hear-me,1,,,,,,export/voice_stimuli/OpenAI_marin_hey-can-you-hear-me_take1.wav,16000,24000,4.82,2.07,3.07,2.75,0.0,-22.51,-23.0,-0.49,-8.19,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt1_0.wav,config
OpenAI,file,marin,"Hey, can you hear me?",hey-can-you-hear-me,2,,,,,,export/voice_stimuli/OpenAI_marin_hey-can-you-hear-me_take2.wav,16000,24000,4.08,1.18,2.18,2.43,0.47,-21.41,-23.0,-1.59,-11.58,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt1_1.wav,config
OpenAI,file,marin,"Hey, can you hear me?",hey-can-you-hear-me,3,,,,,,export/voice_stimuli/OpenAI_marin_hey-can-you-hear-me_take3.wav,16000,24000,4.42,2.33,3.33,2.09,0.0,-23.21,-23.0,0.21,-5.93,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt1_2.wav,config
OpenAI,file,marin,"Hey, how are you?",hey-how-are-you,1,,,,,,export/voice_stimuli/OpenAI_marin_hey-how-are-you_take1.wav,16000,24000,5.94,2.45,3.45,3.49,0.0,-22.52,-23.0,-0.48,-6.72,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt0_0.wav,config
OpenAI,file,marin,"Hey, how are you?",hey-how-are-you,2,,,,,,export/voice_stimuli/OpenAI_marin_hey-how-are-you_take2.wav,16000,24000,3.86,2.09,3.09,1.77,0.0,-22.24,-23.0,-0.76,-1.81,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt0_1.wav,config
OpenAI,file,marin,"Hey, how are you?",hey-how-are-you,3,,,,,,export/voice_stimuli/OpenAI_marin_hey-how-are-you_take3.wav,16000,24000,4.94,2.18,3.18,2.75,0.01,-23.06,-23.0,0.06,-7.52,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt0_2.wav,config
OpenAI,file,marin,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,,,,,,export/voice_stimuli/OpenAI_marin_just-reading-the-instructions-i_take1.wav,16000,24000,7.8,4.67,5.67,3.13,0.0,-23.33,-23.0,0.33,-6.75,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt2_0.wav,config
OpenAI,file,marin,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,,,,,,export/voice_stimuli/OpenAI_marin_just-reading-the-instructions-i_take2.wav,16000,24000,7.42,4.13,5.13,3.29,0.0,-22.93,-23.0,-0.07,-9.1,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt2_1.wav,config
OpenAI,file,marin,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,,,,,,export/voice_stimuli/OpenAI_marin_just-reading-the-instructions-i_take3.wav,16000,24000,7.98,4.3,5.3,3.61,0.07,-24.71,-23.0,1.71,-4.8,lufs,False,export/voice_stimuli/_src/OAI_recordings/marin_utt2_2.wav,config
Robot,elevenlabs,Anchor,"Hey, can you hear me?",hey-can-you-hear-me,1,conv_2301m1k5qytne7tsb7pvrszgbmxb,agent,2026-09-03 08:21:39+00:00,response_audio,"Hey, can you hear me?",export/voice_stimuli/Robot_Anchor_hey-can-you-hear-me_take1.wav,16000,16000,2.16,1.54,2.54,0.29,0.33,-17.53,-23.0,-5.47,-6.58,lufs,False,,
Robot,elevenlabs,Anchor,"Hey, can you hear me?",hey-can-you-hear-me,2,conv_5301m1k5r417e5kr44gpmmb6cssq,agent,2026-09-03 08:21:44+00:00,response_audio,"Hey, can you hear me?",export/voice_stimuli/Robot_Anchor_hey-can-you-hear-me_take2.wav,16000,16000,1.8,1.48,2.48,0.19,0.13,-17.98,-23.0,-5.02,-7.07,lufs,False,,
Robot,elevenlabs,Anchor,"Hey, can you hear me?",hey-can-you-hear-me,3,conv_4801m1k5rapxf09978jn2h2reg7j,agent,2026-09-03 08:21:51+00:00,response_audio,"Hey, can you hear me?",export/voice_stimuli/Robot_Anchor_hey-can-you-hear-me_take3.wav,16000,16000,1.836,1.56,2.56,0.17,0.106,-17.93,-23.0,-5.07,-7.68,lufs,False,,
Robot,elevenlabs,Anchor,"Hey, how are you?",hey-how-are-you,1,conv_5301m1k5vjtxekcax4mqk4wp5j16,agent,2026-09-03 08:23:38+00:00,response_audio,"Hey, how are you?",export/voice_stimuli/Robot_Anchor_hey-how-are-you_take1.wav,16000,16000,2.088,1.4,2.4,0.21,0.478,-16.35,-23.0,-6.65,-7.88,lufs,False,,
Robot,elevenlabs,Anchor,"Hey, how are you?",hey-how-are-you,2,conv_0901m1k5vpvbe7wa93r5gk5w32rn,agent,2026-09-03 08:23:42+00:00,response_audio,"Hey, how are you?",export/voice_stimuli/Robot_Anchor_hey-how-are-you_take2.wav,16000,16000,1.512,1.12,2.12,0.19,0.202,-16.05,-23.0,-6.95,-9.72,lufs,False,,
Robot,elevenlabs,Anchor,"Hey, how are you?",hey-how-are-you,3,conv_4001m1k5vv47frv80rk1ankebprc,agent,2026-09-03 08:23:46+00:00,response_audio,"Hey, how are you?",export/voice_stimuli/Robot_Anchor_hey-how-are-you_take3.wav,16000,16000,1.98,1.56,2.56,0.23,0.19,-16.32,-23.0,-6.68,-8.4,lufs,False,,
Robot,elevenlabs,Anchor,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,1,conv_4601m1k5tmvkf60a9t29rp10emhk,agent,2026-09-03 08:23:07+00:00,response_audio,"Just reading the instructions, I think I'm the interviewer for this chat.",export/voice_stimuli/Robot_Anchor_just-reading-the-instructions-i_take1.wav,16000,16000,4.068,3.66,4.66,0.21,0.198,-18.21,-23.0,-4.79,-5.75,lufs,False,,
Robot,elevenlabs,Anchor,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,2,conv_2201m1k5tv52edfv735s6n7pcf25,agent,2026-09-03 08:23:13+00:00,response_audio,"Just reading the instructions, I think I'm the interviewer for this chat.",export/voice_stimuli/Robot_Anchor_just-reading-the-instructions-i_take2.wav,16000,16000,4.284,3.94,4.94,0.17,0.174,-18.62,-23.0,-4.38,-5.48,lufs,False,,
Robot,elevenlabs,Anchor,"Just reading the instructions, I think I'm the interviewer for this chat.",just-reading-the-instructions-i,3,conv_1201m1k5v1gre469zgtmjx56mz03,agent,2026-09-03 08:23:20+00:00,response_audio,"Just reading the instructions, I think I'm the interviewer for this chat.",export/voice_stimuli/Robot_Anchor_just-reading-the-instructions-i_take3.wav,16000,16000,4.068,3.56,4.56,0.27,0.238,-17.97,-23.0,-5.03,-5.85,lufs,False,,
